cluster,xGeo,yGeo,conf
518,757210.4639217919,6266902.936089846,0.5265053510665894
519,757289.2072459974,6266895.860084529,0.5650506615638733
520,757313.8907159544,6266896.222435788,0.4916376173496246
521,757012.7888334459,6266897.4922951,0.2753566801548004
522,757190.2198012223,6266893.2271287665,0.7170540690422058
523,757276.2829173272,6266894.430557459,0.3123353719711303
524,757315.3783314982,6266893.858124567,0.7500984072685242
525,757321.0888311975,6266893.772369922,0.6990268230438232
526,757318.6962685547,6266892.040511571,0.6316675543785095
527,757222.577338188,6266888.683382989,0.4551513195037842
528,757283.9518115723,6266887.787444457,0.7984241247177124
529,757318.5533328502,6266887.970036462,0.7298707962036133
530,757174.8015186852,6266883.342333107,0.314862996339798
531,757187.3717764681,6266885.750591724,0.3429904878139496
532,757206.129224596,6266884.916689761,0.7132951021194458
533,757273.1464673028,6266882.85290581,0.6357976794242859
534,757280.5103721638,6266882.836015697,0.6642429828643799
535,757052.3609883254,6266882.31644076,0.315868467092514
536,757274.2764599795,6266877.100951676,0.8177401423454285
537,757303.6077981958,6266876.416422442,0.4136897027492523
538,757315.8526725238,6266877.269110947,0.2724954485893249
539,757271.8609780734,6266873.310458033,0.3408677577972412
540,757295.4157166611,6266873.606379607,0.5129980444908142
541,757281.6468959198,6266871.732464521,0.6823079586029053
542,757311.6990157673,6266868.464283059,0.6875153183937073
543,757308.0878681606,6266866.425742476,0.2981154918670654
544,757171.9319457149,6266864.799934166,0.4071297943592071
545,757185.4614298048,6266864.170956536,0.4765316247940063
546,757260.9858819386,6266867.475413202,0.2747244834899902
547,757291.0700334897,6266865.673224299,0.4036679863929748
548,757302.6414561933,6266864.461317032,0.3100977838039398
549,757142.7896851962,6266862.913043766,0.59494549036026
550,757213.4767096969,6266861.242071941,0.4920024275779724
551,757234.0587368872,6266858.395012211,0.6340460181236267
552,757315.1957215432,6266858.562740533,0.7628739476203918
553,757216.6919580459,6266855.963234114,0.5403872132301331
554,757293.7640339797,6266860.375489673,0.3455355167388916
555,757302.3446111721,6266857.170657973,0.8091551065444946
556,757312.9810205763,6266858.365135311,0.4333246052265167
557,757191.5195784634,6266850.894622772,0.4244448840618133
558,757205.6784906154,6266848.340260356,0.2734735012054443
559,757247.3351733099,6266850.198895574,0.7089985013008118
560,757341.7364279096,6266853.06781313,0.3798487782478332
561,757310.9990752963,6266845.966805486,0.4243161380290985
562,757320.9355841122,6266847.950278192,0.3471139371395111
563,757167.5835687603,6266844.319371906,0.7704440355300903
564,757179.6175021594,6266843.376411765,0.4704020321369171
565,757207.8867364591,6266847.96799448,0.2875993549823761
566,757242.4835038478,6266844.555734974,0.7084662914276123
567,757201.7299780822,6266840.704470682,0.7904939651489258
568,757225.4155612167,6266843.253729072,0.6333935856819153
569,757245.533492969,6266841.640555962,0.7642825841903687
570,757256.9059980577,6266843.77538067,0.2708275318145752
571,757275.989386119,6266840.8229475,0.3141747415065765
572,757322.9622568873,6266842.818472619,0.671472430229187
573,757222.5378659752,6266839.457033894,0.6574113965034485
574,757232.8487832015,6266835.945630937,0.413742184638977
575,757239.1854477284,6266836.145286967,0.5021476745605469
576,757280.87469956,6266834.403530329,0.2639656364917755
577,757152.4061046978,6266831.478617056,0.669089138507843
578,757055.3603637881,6266832.817500315,0.6940609216690063
579,757196.5182847446,6266828.387506574,0.4092961847782135
580,757265.9904619968,6266828.44757226,0.4671330451965332
581,757150.8954383455,6266826.451956262,0.7514642477035522
582,757224.585735864,6266827.91836458,0.2674055695533752
583,757260.498088526,6266828.006914219,0.2903878092765808
584,757277.8604044869,6266824.876268517,0.5899831056594849
585,757136.0901495358,6266825.472039419,0.4059562385082245
586,757062.9716437425,6266818.321979594,0.3677791357040405
587,757218.4904042548,6266821.72561553,0.3548093736171722
588,757217.4682047567,6266815.815925106,0.5499898791313171
589,757283.44028005,6266817.861674649,0.7385748028755188
590,757079.3811855186,6266813.480645169,0.7778543829917908
591,757057.4756776458,6266815.566482327,0.3501112461090088
592,757127.2072128123,6266810.773568123,0.2664754390716553
593,757224.5203483766,6266810.863800912,0.3624280095100403
594,757322.7783132095,6266811.245015947,0.62826007604599
595,757142.928992278,6266813.00358894,0.2971417009830475
596,757152.9695711201,6266809.39316061,0.2705466449260711
597,757283.3721937084,6266809.430854545,0.3364449739456177
598,757141.5876837834,6266810.501749369,0.4412933588027954
599,757184.0949664181,6266805.783924728,0.2902311086654663
600,757235.5812867313,6266807.544381022,0.6715315580368042
601,757284.6241015857,6266807.553986578,0.2769047319889068
602,757300.9761937439,6266807.028630345,0.4398176074028015
603,757173.8774164469,6266804.021989013,0.8032097220420837
604,757303.0779740235,6266802.978612069,0.7784166932106018
605,757127.1674820954,6266801.277355358,0.7913827300071716
606,757187.2282124227,6266805.57156122,0.323527842760086
607,757207.5782073205,6266800.888582139,0.2936908304691314
608,757205.7507846421,6266798.554979233,0.4192573428153991
609,757130.8468106661,6266798.487356872,0.381666898727417
610,757172.6720482772,6266800.413739986,0.26091068983078
611,757109.8617984897,6266792.119775765,0.7418055534362793
612,757298.6075346833,6266795.518232591,0.5693703293800354
613,757172.6081824964,6266789.7767156055,0.2809654474258423
614,757192.8912578637,6266790.404505484,0.6715303063392639
615,757225.1994776803,6266786.719694176,0.7818512320518494
616,757294.0420966512,6266788.586391627,0.3364453613758087
617,757093.9558856254,6266787.964044374,0.5226060748100281
618,757117.2727098232,6266788.071998616,0.2592536211013794
619,757135.4909161394,6266787.949217732,0.4041892290115356
620,757119.5845245486,6266780.878035097,0.5169925689697266
621,757184.9951925041,6266785.422481028,0.3450842797756195
622,757234.3806254698,6266780.86098822,0.6163697242736816
623,757286.0361099904,6266780.88248667,0.5667588710784912
624,757105.9515370025,6266778.17164871,0.525038480758667
625,757163.1714499659,6266781.983614161,0.4554525017738342
626,757201.2572443844,6266779.65563406,0.6816655397415161
627,757164.5445141805,6266777.46401958,0.8026390075683594
628,757191.1015717121,6266777.534778161,0.4359904825687408
629,757215.8805605313,6266776.000570028,0.356219619512558
630,757114.0917329896,6266775.484212086,0.5082921385765076
631,757081.9425358761,6266771.999699654,0.752432107925415
632,757085.8843975337,6266772.147264748,0.2603764235973358
633,757108.2086639259,6266772.233735707,0.7950180768966675
634,757142.8332575273,6266772.120238305,0.5350965261459351
635,757248.5679954952,6266770.880648165,0.3400050103664398
636,757218.4735744954,6266769.729049919,0.5776835083961487
637,757248.4782946771,6266773.022725291,0.3998654186725616
638,757290.6855075723,6266772.805253199,0.4918542206287384
639,757109.6169631182,6266770.555865956,0.3293918371200561
640,757163.6624354522,6266766.099422957,0.7671245336532593
641,757251.0801089471,6266770.522452171,0.2942413091659546
642,757159.9111051029,6266764.421247511,0.4826372563838959
643,757217.5466409287,6266764.867829575,0.7654427289962769
644,757245.2466387218,6266767.869686267,0.6898781657218933
645,757075.706332094,6266765.55695147,0.4633798599243164
646,757119.9727016434,6266759.214688902,0.7712278962135315
647,757153.690115337,6266760.192750174,0.4162969291210174
648,757165.0181654757,6266760.39294359,0.3394939303398132
649,757218.9319025963,6266762.883182536,0.6548788547515869
650,757258.9061600631,6266763.058845193,0.3236722946166992
651,757264.370446025,6266758.956145451,0.754530131816864
652,757031.024597968,6266760.560056006,0.2872977554798126
653,757173.801182841,6266755.812118541,0.3448369801044464
654,757177.1364933914,6266755.905488252,0.5142601132392883
655,757179.7395184179,6266757.828797303,0.42051962018013
656,757215.4922293682,6266755.469605007,0.6856021285057068
657,757092.0238797975,6266753.0405017845,0.6837603449821472
658,757115.6989434548,6266753.660182934,0.3605148792266845
659,757142.1584886974,6266755.57459667,0.3732246160507202
660,757266.1153204709,6266750.880652779,0.7814181447029114
661,757101.0968184776,6266750.077115149,0.6671656370162964
662,757123.9884210359,6266750.217968858,0.5293278098106384
663,757141.2347099846,6266748.939313262,0.4717344343662262
664,757154.7216101163,6266753.052399841,0.4071897566318512
665,757165.6520699835,6266750.522102492,0.728512167930603
666,757185.123368754,6266751.792635086,0.260504275560379
667,757092.8794097807,6266746.724754617,0.7649447917938232
668,757100.8794107297,6266746.1323655825,0.3952457904815674
669,757106.0393682783,6266743.482060998,0.2619547545909881
670,757152.6593837974,6266744.98673088,0.3132242262363434
671,757273.391161179,6266743.640696721,0.4585100412368774
672,757098.2492115174,6266742.847089331,0.4645934402942657
673,757128.0585820144,6266745.535148864,0.2759637534618377
674,757138.3657930242,6266745.407945297,0.3145628571510315
675,757083.0869186586,6266742.376083179,0.2544705271720886
676,757163.5630671596,6266740.733887224,0.2926784157752991
677,757117.8924087351,6266737.985550134,0.2647869288921356
678,757147.2474367996,6266740.5207081055,0.3502846360206604
679,757153.6718945213,6266735.336621373,0.5583200454711914
680,757157.8821762414,6266737.291018026,0.5235215425491333
681,757215.114747054,6266740.498035389,0.2657529711723327
682,757096.1394181944,6266733.644517685,0.5967196822166443
683,757129.5961328112,6266735.449387636,0.6175954937934875
684,757210.5887522191,6266734.278711434,0.6902064085006714
685,757076.4610285228,6266735.167063295,0.2991747856140136
686,757083.8908240364,6266731.687529076,0.6940464973449707
687,757103.512309744,6266733.740055828,0.3338634669780731
688,757109.0408069795,6266731.395017734,0.8044455051422119
689,757210.3189401792,6266731.755590936,0.5116530060768127
690,757256.476877288,6266730.837750717,0.2696562111377716
691,757177.1625005837,6266729.821542231,0.7013550996780396
692,757248.017603779,6266733.013609417,0.4148590266704559
693,757111.2860355442,6266727.970871001,0.3888183534145355
694,757188.0676539346,6266724.450759717,0.4898624420166015
695,757186.0062781824,6266726.691273867,0.3160183131694793
696,757243.6068824595,6266723.765482276,0.3547151386737823
697,757137.8425533241,6266725.534690737,0.2627952694892883
698,757145.6447502142,6266725.376362677,0.5495598912239075
699,757092.130253145,6266718.034952679,0.7523771524429321
700,757161.196166343,6266717.282460301,0.2735998034477234
701,757162.4743813751,6266715.581463051,0.7392547726631165
702,757199.5317334598,6266713.578742414,0.2624196410179138
703,757238.5939347385,6266713.728540706,0.7899742126464844
704,757075.9197011929,6266711.206303619,0.3100231289863586
705,757107.6537123312,6266711.561738688,0.3582846522331238
706,757110.0837636655,6266713.447424888,0.3093485236167907
707,757150.3409924255,6266711.33246235,0.2964955866336822
708,757101.1464793151,6266712.896262153,0.2812820971012115
709,757113.150849892,6266709.662697185,0.4649141728878021
710,757057.0648033591,6266705.099855399,0.3177133202552795
711,757133.4200738159,6266701.584298147,0.6570582985877991
712,757200.0132375036,6266700.839572732,0.3733083009719848
713,757014.6045407549,6266698.43914453,0.5670340061187744
714,757196.9713891537,6266698.192948347,0.568632185459137
715,757055.8809099263,6266697.838312357,0.4055681526660919
716,757158.0901441956,6266693.559855652,0.396818459033966
717,757186.0881215996,6266690.847857862,0.3693502843379974
718,757230.5451325553,6266688.424947272,0.5526264905929565
719,757088.0097152448,6266686.176045762,0.4831559062004089
720,757150.5076489414,6266686.051649227,0.7199044823646545
721,757236.0152129931,6266685.895149081,0.2794267833232879
722,757191.0688660024,6266687.670439302,0.3588055372238159
723,757088.4872445784,6266682.650486424,0.4179801046848297
724,757132.4746565458,6266680.808840557,0.5183302164077759
725,757138.566299743,6266685.574818754,0.2729166746139526
726,757219.4568217798,6266678.549583674,0.7640708684921265
727,757127.7727401918,6266679.125765382,0.3322914540767669
728,757137.926156289,6266675.813240378,0.2691686451435089
729,757181.0085711544,6266675.868178873,0.2838942110538482
730,757223.589205808,6266680.406663629,0.5232275128364563
731,757106.831727988,6266677.2987106135,0.3683486580848694
732,757112.8231223552,6266674.388773345,0.6671186685562134
733,757203.1884155337,6266673.367196291,0.4565211832523346
734,757218.0878335899,6266669.385584562,0.3854037821292877
735,757170.5480747897,6266665.901822533,0.3762582242488861
736,757174.9855396813,6266670.460885956,0.2835970818996429
737,756985.9745212579,6266663.42462084,0.4771496653556824
738,757077.7789626187,6266663.38479635,0.2692368328571319
739,757089.2790524366,6266663.891006206,0.7941839694976807
740,757093.002729443,6266659.0624587815,0.5018821954727173
741,757126.1131906426,6266662.666930488,0.4183336198329925
742,757084.8844770258,6266655.515481501,0.5339111089706421
743,757121.308179799,6266652.32720595,0.7137274742126465
744,757055.052470929,6266654.727045118,0.329105943441391
745,757081.2962393751,6266650.858672231,0.3991088271141052
746,757039.2787180012,6266648.431267708,0.3141117691993713
747,757049.5236987537,6266648.491586714,0.384603351354599
748,757071.191726844,6266648.347031077,0.340371161699295
749,757207.7968334693,6266647.523307226,0.7271663546562195
750,757076.5274005511,6266646.999603812,0.7036259770393372
751,757182.3545029951,6266649.260317072,0.4623220562934875
752,757054.810653097,6266646.193580448,0.2620318233966827
753,757071.9299188401,6266645.3594474625,0.5873391628265381
754,756995.2670533127,6266638.7898020325,0.4553132653236389
755,757069.8492292231,6266639.302055209,0.2947797775268554
756,757172.5465807853,6266638.2680968065,0.7294623851776123
757,757076.0434944844,6266640.416599761,0.28737673163414
758,757083.7480664914,6266638.028348635,0.4447585940361023
759,757088.1673086917,6266633.43754404,0.2735553383827209
760,757198.9684434896,6266633.422195584,0.341554194688797
761,756973.5404916583,6266630.877763598,0.2772789597511291
762,757110.8643245863,6266632.552233593,0.4235616624355316
763,757139.3251742079,6266631.768524767,0.7698756456375122
764,757166.4815472728,6266630.854095786,0.560627818107605
765,757140.5658028191,6266628.9224990895,0.5416742563247681
766,757104.9838665818,6266625.369048225,0.4164416790008545
767,757070.1744424652,6266616.819862137,0.6925166845321655
768,757135.1405681092,6266613.97096251,0.7686178684234619
769,757152.9003410703,6266613.309971361,0.4612585306167602
770,756982.187961108,6266613.637111901,0.3039038777351379
771,757035.6860495275,6266613.803367435,0.2701771557331085
772,757059.4199759429,6266610.778137415,0.2531807720661163
773,757072.9973615129,6266611.835447726,0.4159245789051056
774,757177.7785949617,6266610.677479471,0.7496782541275024
775,757172.4822156032,6266610.539464187,0.3657013177871704
776,757029.4330919789,6266604.82661737,0.7900129556655884
777,756937.4399308031,6266600.88075903,0.324916124343872
778,757080.2369809812,6266600.890065401,0.4539979994297027
779,757107.1865019863,6266605.428119681,0.3833210170269012
780,757056.7004963619,6266599.284258417,0.7561998963356018
781,757160.3096022373,6266602.512206852,0.4994445145130157
782,757070.5763069586,6266595.304472245,0.5635419487953186
783,757020.8665714702,6266595.44738474,0.2938269674777984
784,757081.7482505856,6266590.775444635,0.3086185157299042
785,757134.1618384337,6266592.328541248,0.2778057754039764
786,757035.5383876627,6266590.839993327,0.2675187587738037
787,757062.7048456689,6266588.383643365,0.6203233599662781
788,757162.8491948253,6266588.319981134,0.3126292824745178
789,756950.3186727231,6266589.898215651,0.3322927057743072
790,756953.6507548431,6266585.830072855,0.6133754253387451
791,757077.8437692308,6266585.851396093,0.6895298361778259
792,757104.4248171712,6266587.583366756,0.654602587223053
793,757021.6642344659,6266587.79200182,0.3535908162593841
794,757062.995139124,6266585.6070556175,0.6092156171798706
795,757013.7450906535,6266585.487046081,0.2946020662784576
796,757060.6800714796,6266582.2796669295,0.324900358915329
797,757062.6107602435,6266581.466687276,0.7568468451499939
798,757129.8542342188,6266581.9811655795,0.7304881811141968
799,756967.3396030623,6266578.727776737,0.3116029798984527
800,757085.2061634366,6266583.066263131,0.3155870139598846
801,757098.5066172556,6266582.905584329,0.5936164259910583
802,757019.9736287884,6266576.679921842,0.4623017609119415
803,757136.7269236511,6266580.528698496,0.3303173780441284
804,757128.7782587331,6266575.326773375,0.7359516024589539
805,757080.1867308384,6266574.428506612,0.3542076647281647
806,757088.5618782705,6266570.96698609,0.4246463775634765
807,757074.9056468166,6266569.802993307,0.2936344742774963
808,757084.8389583507,6266566.912058194,0.5790001749992371
809,757100.7924187845,6266568.873207389,0.2887506186962127
810,757136.5020412868,6266565.78998503,0.2852185368537903
811,756983.163804776,6266568.068454552,0.2686960399150848
812,757075.5892563527,6266565.888415693,0.3286245465278625
813,757100.3374569067,6266565.440886951,0.5204908847808838
814,757084.3285572445,6266563.828507184,0.5794458389282227
815,757094.6473665568,6266562.904962881,0.5698649287223816
816,757142.2991100615,6266558.284884363,0.3659546077251434
817,757023.9208830755,6266545.793940054,0.7293134927749634
