cluster,xGeo,yGeo,conf
344,757180.9554824708,6266872.439721792,0.2887429893016815
345,757170.9164383179,6266863.904076486,0.3324517607688904
346,757291.0700334897,6266865.673224299,0.4036679863929748
347,757038.0420080489,6266865.511180262,0.2715328633785248
348,757172.3795468387,6266865.187351552,0.4099156558513641
349,757293.7636158532,6266860.37766949,0.336601585149765
350,757302.3446106262,6266857.170655297,0.8091551065444946
351,757165.8533503311,6266855.17605093,0.2935980558395386
352,757191.5186089939,6266850.895158618,0.4649817943572998
353,757247.3353410834,6266850.199392166,0.7089781761169434
354,757310.9990752963,6266845.966805486,0.4243161380290985
355,757320.9340482122,6266847.94787225,0.4024350047111511
356,757167.5835687603,6266844.319371906,0.7704440355300903
357,757242.4834747565,6266844.556302026,0.7113373279571533
358,757201.7275405223,6266840.704313565,0.7904939651489258
359,757322.9620260644,6266842.81833631,0.671472430229187
360,757232.8487832015,6266835.945630937,0.413742184638977
361,757239.1856150014,6266836.145512906,0.5021476745605469
362,757152.4061046978,6266831.478617056,0.669089138507843
363,757150.8954383455,6266826.451956262,0.7514642477035522
364,757259.2432729816,6266825.794040232,0.3019659519195556
365,757224.585735864,6266827.91836458,0.2674055695533752
366,757260.5121108447,6266828.010308153,0.3593336343765259
367,757277.8554118715,6266824.865782769,0.6318331360816956
368,757153.4452034077,6266821.654837399,0.2638212144374847
369,757218.4927634066,6266821.725898504,0.3502520620822906
370,757217.4692189789,6266815.815832185,0.5699230432510376
371,757283.44028005,6266817.861674649,0.7385748028755188
372,757079.3862139117,6266813.4959992785,0.8052193522453308
373,757127.217026369,6266810.773682325,0.2631474733352661
374,757142.928992278,6266813.00358894,0.2971417009830475
375,757152.9696125453,6266809.3931480935,0.2694367170333862
376,757141.5877971917,6266810.503189257,0.4367262125015259
377,757184.0950316852,6266805.783612399,0.4044435918331146
378,757300.9757013163,6266807.026824622,0.4539696872234344
379,757173.8774451879,6266804.023005696,0.8032097220420837
380,757303.0458591353,6266803.012815934,0.8192886710166931
381,757127.1674820954,6266801.277355358,0.7913827300071716
382,757207.5782073205,6266800.888582139,0.2936908304691314
383,757205.7507846421,6266798.554979233,0.4192573428153991
384,757116.6007937758,6266796.947973342,0.5502788424491882
385,757130.6807602113,6266797.36694005,0.2524453997611999
386,757130.9562481483,6266799.2305274,0.4536124467849731
387,757172.6720472341,6266800.4137364095,0.2609101235866546
388,757109.86221039,6266792.115681502,0.7539382576942444
389,757172.6081824964,6266789.7767156055,0.2809654474258423
390,757192.8912357355,6266790.40398143,0.6861870884895325
391,757225.1994570179,6266786.719645888,0.782709538936615
392,757117.2727098232,6266788.071998616,0.2592536211013794
393,757119.5845245486,6266780.878035097,0.5169925689697266
394,757234.3806503303,6266780.860989514,0.6163697242736816
395,757163.1714499659,6266781.983614161,0.4554525017738342
396,757164.5438127967,6266777.464769878,0.8147438764572144
397,757170.6833443707,6266778.256652175,0.2699945867061615
398,757191.1014533564,6266777.534718487,0.4359904825687408
399,757215.8790474301,6266775.989769965,0.3887412846088409
400,757113.8773353124,6266775.860500717,0.5082921385765076
401,757242.6181325978,6266773.396087258,0.2765683829784393
402,757108.2086639259,6266772.233735707,0.7950180768966675
403,757114.7327700919,6266774.359131276,0.3283489644527435
404,757142.8278242295,6266772.123879191,0.5350965261459351
405,757248.5715744561,6266770.882077783,0.3992902040481567
406,757218.4735744954,6266769.729049919,0.5776835083961487
407,757248.4815422362,6266773.026355269,0.4819760024547577
408,757109.6167652241,6266770.5559765445,0.3376213014125824
409,757212.2996748155,6266765.945484011,0.2894312143325805
410,757251.0784964977,6266770.520201858,0.2910982370376587
411,757159.9111051029,6266764.421247511,0.4826372563838959
412,757217.5432743957,6266764.870871324,0.7791328430175781
413,757153.690115337,6266760.192750174,0.4162969291210174
414,757158.2570523685,6266758.335749178,0.3026303350925445
415,757165.01222047,6266760.378940641,0.3450024724006653
416,757218.9326267862,6266762.884575456,0.6540238261222839
417,757264.3710231663,6266758.956709916,0.7734661102294922
418,757031.0048348187,6266760.563162357,0.3837038874626159
419,757036.118476457,6266753.314661949,0.334387332201004
420,757092.023848178,6266753.040910418,0.6920307278633118
421,757142.1409778005,6266755.574416559,0.3735732436180115
422,757266.1148450855,6266750.877481205,0.7838025093078613
423,757101.0905840325,6266750.080772373,0.6754878163337708
424,757185.1233363821,6266751.792614707,0.2636643946170807
425,757092.6879076393,6266746.755869696,0.7649447917938232
426,757093.548181957,6266746.616093173,0.4441995322704315
427,757100.8790804641,6266746.128975421,0.4304795563220978
428,757098.0842446485,6266742.806758073,0.4258796572685241
429,757138.3648782232,6266745.416745848,0.3804899156093597
430,757083.0869186586,6266742.376083179,0.2544705271720886
431,757098.5024780696,6266742.909008178,0.4645934402942657
432,757117.8924242323,6266737.985506921,0.2656424641609192
433,757076.4727739693,6266735.164270159,0.3012747168540954
434,757096.4663736515,6266734.01701561,0.5967196822166443
435,757083.8908240364,6266731.687529076,0.6940464973449707
436,757103.512309744,6266733.740055828,0.3338634669780731
437,757109.0408069795,6266731.395017734,0.8044455051422119
